ID,Age,Education,Nscore,Oscore,Ascore,Cscore,Impulsive,SS,HighRisk_Score,SensationRisk_Score,EmotionalInstability,Social_Risk,Behavioral_Disinhibition,NE_Balance,BigFive_Std,RiskFactor_Mean,Impulsive_x_SS,Nscore_x_SS,Escore_x_Oscore,Cscore_x_SS,Oscore_x_Impulsive,Nscore_squared,Nscore_cubed,Escore_squared,Ascore_squared,Impulsive_squared,Impulsive_cubed,SS_squared,SS_cubed,Impulsive_to_Cscore_ratio,SS_to_Cscore_ratio,Nscore_to_Ascore_ratio,Risk_to_Protective_ratio,OC_ratio,Impulsive_Level,SS_Level,Nscore_Level,Cscore_Level,Gender_0.48246,Country_-0.28519,Country_-0.09765,Country_0.96082,Ethnicity_-0.50212,Ethnicity_-0.31685,drug_category
1,1.1872960532610832,-0.0363153370891161,0.1277127527091348,-0.45979457444715,-1.204717590222568,-0.0108444408603775,-0.2267108746525431,0.7928252542978733,-0.035740626435577,0.3178013022128047,0.0832362812991079,-0.9831502590340604,0.2492072558703702,0.7186654334727078,-0.8100500637751696,0.3187642546113893,-0.7809459988433725,0.0250142625309933,0.2299721523436646,0.2204946729141829,-0.16485049169153,-0.6973310748755015,-0.0015191692999678,0.1712922575979768,0.346501382338841,-0.7268792980077838,-0.0330667465163892,-0.298342935354091,0.1841671176188723,-0.1762281025804913,0.389499087783337,0.0314869386761803,-0.1732527207498654,-0.3547856511140138,-0.0315298476367731,1.3532660489982322,-0.0338497192706328,0.0083773721138722,-0.9946808133388334,-0.2511490249687139,-0.15902986818428,-1.1070317465338686,-0.1191586461884342,0.3132038194269993,Depressants
2,-1.130828434984962,-0.6189818479891822,-0.1562422571760633,1.2528086677420216,0.969784714163088,-0.1472126770666685,0.9241375093364164,1.9908220439445972,0.4027246130646136,1.6231517913435254,-0.0058743273561555,0.7011478290980651,1.3136207091061345,-0.0080206382663978,-0.616265666156843,1.246152943034314,1.190478085595262,-0.3823959078883135,-0.4163857351235455,-0.0594996465271849,0.8322462128377016,-0.6947656387955032,-0.00302619731345,-0.6961902951679863,-0.0672998141726002,-0.1130388505043791,0.1992273994218436,2.382346245820764,2.6767272228178403,0.3222549034865282,1.1185675222332272,-0.1541379905070751,0.1583866403297522,0.8965777850749411,1.1811565999314226,1.3532660489982322,-0.0338497192706328,0.0083773721138722,-0.9946808133388334,-0.2511490249687139,-0.15902986818428,-1.1070317465338686,-0.1191586461884342,0.3132038194269993,Hallucinogens
3,-0.1414519156448609,1.2546680835502062,0.8150337882905629,-2.001488703256814,-0.9067254882411396,0.2558209801900966,0.555928900034308,1.2686755094021605,0.5046694321486084,1.0161462708875917,0.3368504886966978,-1.6279671141052077,0.6677198262083824,0.8215008364304199,0.4202497968483137,1.2113258418094353,0.0830861751525303,0.9721793799996008,0.8364706741311766,0.5562858452713774,-1.3117921846821488,-0.2293253038913899,0.1436859509390106,-0.4681851103485839,-0.0997269293904162,-0.5303373139840355,0.0200947512238386,0.4902399293736437,0.7047186531755697,0.1313748806030652,0.5994114126555066,0.5536072062702766,0.5467327455772613,-1.328009828589754,1.1811565999314226,1.3532660489982322,1.2355147533781023,0.0083773721138722,1.00534763171244,-0.2511490249687139,-0.15902986818428,0.9033164614574184,-0.1191586461884342,-3.1928090846065733,Stimulants
4,-1.130828434984962,0.5062025881290948,0.21529744352145,0.2943674447482706,-0.4384637241395376,-1.1441374164968938,0.2027156382167267,-1.2235448752343885,0.7164695375702161,-0.5717624770809016,0.8135047876962022,-0.5953210332349026,0.068795252948354,0.8539855019998649,-0.5226122123652875,-0.3632621617915125,-0.8459795019702058,-0.3598744299494728,-0.5760244759620762,1.622927198930982,-0.2064993303004133,-0.6750066835580333,0.000738252553144,0.4122747773963927,-0.5509849024586168,-0.7353097881635322,-0.0272492775504515,0.3992156601259794,-0.6012225660208236,0.0541004117511703,-1.166691986987229,0.0507648211730694,0.1232208653070323,0.3050300178084629,-0.0315298476367731,-1.1667824593783644,-0.0338497192706328,-1.2482284449669534,-0.9946808133388334,-0.2511490249687139,-0.15902986818428,-1.1070317465338686,-0.1191586461884342,0.3132038194269993,Hallucinogens
5,0.5114869727354571,1.2546680835502062,0.1277127527091348,-0.45979457444715,0.7874394759105773,-0.2807557705598994,0.9241375093364164,1.2686755094021605,0.5958360664281981,1.219587290887216,0.2446249622879564,-0.3827843140388989,1.0626307078543684,0.1613777056366497,-1.173397594162546,1.0521014387780778,0.5393288056613716,0.0902742522427068,-0.1692697242068878,-0.1257743334314947,-0.6621142611288061,-0.6973310748755015,-0.0015191692999678,-0.6961902951679863,-0.285642615150144,-0.1130388505043791,0.1992273994218436,0.4902399293736437,0.7047186531755697,0.3420039136628277,0.7286140987823444,-0.03360303701944,0.2891199057142124,-0.3867142653106777,1.1811565999314226,1.3532660489982322,-0.0338497192706328,0.0083773721138722,1.00534763171244,-0.2511490249687139,-0.15902986818428,0.9033164614574184,-0.1191586461884342,0.3132038194269993,Depressants
6,-0.1414519156448609,0.5062025881290948,-0.6839532262982216,0.5878157406272275,0.1517553009173289,-0.2807557705598994,0.2027156382167267,-1.6045358894125956,-0.0981238734461624,-0.7846755646062639,-0.2431651676802315,0.4868815025061086,-0.4786383695998679,-0.5146280064743431,-1.1603320929511198,-0.9611752669354636,-0.9211014109499424,1.0131024714324293,-0.143013923589731,0.6703214858768681,-0.1505072180089598,-0.3857365379905919,-0.0830366391463786,-0.6931256763538267,-0.684588744119276,-0.7353097881635322,-0.0272492775504515,1.2651545252793757,-1.3761763185780092,0.0112592835042045,-1.0519186207101596,-0.4457076031314518,-0.348760360648192,0.4260797919711884,-0.0315298476367731,-1.1667824593783644,-1.303214191919368,0.0083773721138722,-0.9946808133388334,-0.2511490249687139,-0.15902986818428,0.9033164614574184,-0.1191586461884342,0.3132038194269993,Hallucinogens
7,-1.130828434984962,-1.2696993142679598,-0.7968454771392689,1.674059248036651,-1.0665956157322942,-0.4107323718338063,1.952015660809005,1.9908220439445972,0.6803760103931686,2.1910705588249737,-0.2332932744922862,2.308997270329078,1.8674612039478529,-1.6351794989206294,1.3138436912374056,1.4053914708870416,3.188987556320816,-1.6721710466923183,2.7934897283253406,-0.5851132226168729,2.8284404248939885,-0.2682544803721507,-0.1306883915868922,2.0764657889482336,0.1242888673366645,2.151895111250922,2.1302328810189266,2.382346245820764,2.6767272228178403,0.8579854222065991,1.2378342668598208,-0.7630407413987293,0.5020582202407612,1.3339041048362756,1.1811565999314226,1.3532660489982322,-1.303214191919368,0.0083773721138722,-0.9946808133388334,-0.2511490249687139,-0.15902986818428,-1.1070317465338686,-0.1191586461884342,0.3132038194269993,Hallucinogens
8,2.011529169289421,-0.0363153370891161,-0.0596170161683719,-0.0220866793144846,-0.5930634078672476,-0.4107323718338063,-1.4451064353607634,-1.2235448752343885,-0.4751294464674218,-1.4822099651553764,0.2097618443548,-0.1989334538024378,-0.9572749173189642,0.1361178009434404,-1.772717916786552,-1.2335018229510086,1.122693467044452,-0.0197630579295868,-0.2297831079161466,0.7240588787458602,-0.2364934481577056,-0.7084965371159213,-0.0022081603512719,-0.6470397036540161,-0.4357780832219202,0.8360610267601124,-0.9085545217763952,0.3992156601259794,-0.6012225660208236,-0.7773574237359285,-0.8537337385574217,-0.1279179796067038,-0.8917413576559493,-0.0478734360751989,-1.244216295204969,-1.1667824593783644,-0.0338497192706328,0.0083773721138722,-0.9946808133388334,-0.2511490249687139,-0.15902986818428,0.9033164614574184,-0.1191586461884342,0.3132038194269993,Hallucinogens
9,0.5114869727354571,-0.6189818479891822,0.9000667912858812,-1.4440958462792666,-0.1372406987782198,0.2558209801900966,-1.4451064353607634,-1.6045358894125956,-0.3377606960918289,-1.6951230526807386,0.3879531105330821,-1.952902690224868,-1.4172340298252606,1.5013181302053362,0.4495297107205987,-0.9533265745274774,1.6606603741832835,-1.5568602619557923,1.958526018692908,-0.19211400978386,1.706568295480126,-0.1247724727072985,0.1937325334965761,1.2664745522652343,-0.6798101880232996,0.8360610267601124,-0.9085545217763952,1.2651545252793757,-1.3761763185780092,-0.6352787828904749,-0.8885474312904661,0.4293976944421982,-0.3324843935023754,-0.966614018791986,-1.244216295204969,-1.1667824593783644,1.2355147533781023,0.0083773721138722,-0.9946808133388334,-0.2511490249687139,-0.15902986818428,-1.1070317465338686,-0.1191586461884342,0.3132038194269993,Stimulants
10,-1.130828434984962,-0.6189818479891822,0.3039486601010257,0.2943674447482706,-0.7491876835648428,-1.7891215051831428,1.952015660809005,1.9908220439445972,1.8257359351135372,2.1910705588249737,1.2524386307463793,1.30896389780246,2.480045460457672,-0.8607743275668804,1.0411806432226351,1.925363811710776,3.188987556320816,0.5441414333406163,0.2463960222590497,-3.3344335049704314,0.2843802470467171,-0.6413122472260794,0.0057654827994032,1.5357623986250957,-0.285642615150144,2.151895111250922,2.1302328810189266,2.382346245820764,2.6767272228178403,1.9187621472369945,2.700905663143986,0.1352275417806044,1.5453079598225794,0.4831193401985343,1.1811565999314226,1.3532660489982322,-0.0338497192706328,-1.2482284449669534,-0.9946808133388334,-0.2511490249687139,6.288126950097346,-1.1070317465338686,-0.1191586461884342,0.3132038194269993,Hallucinogens
